	TAG	ID	KEGGID	EC	BIGG	KEGG	GENES	PATHWAY	FLUX
BIO0103_I	b	BIO0103_I	BIO0103	NA	[c]: (0.237144) collg_I + (0.019129) DNA_I + (0.068686) Glycans_I + (0.221119) RNA_I + (0.152058) PhosphoL_I + (0.0001) biomass_minor_I + (1.349791) prot_mito_I + (4.717767) prot_other_I --> Biomass_I	(0.237144) CC0151_I + (0.019129) CC0121_I + (0.068686) CC0132_I + (0.221119) CC0120_I + (0.152058) CC0124_I + (0.0001) CC0156_I + (1.349791) MC0117_I + (4.717767) CC0118_I --> CC0134_I	NA	Biomass assembly	-0.0
BIO0103_X	b	BIO0103_X	BIO0103	NA	[c]: (0.237144) collg_X + (0.019129) DNA_X + (0.068686) Glycans_X + (0.221119) RNA_X + (0.152058) PhosphoL_X + (0.0001) biomass_minor_X + (1.349791) prot_mito_X + (4.717767) prot_other_X --> Biomass_X	(0.237144) CC0151_X + (0.019129) CC0121_X + (0.068686) CC0132_X + (0.221119) CC0120_X + (0.152058) CC0124_X + (0.0001) CC0156_X + (1.349791) MC0117_X + (4.717767) CC0118_X --> CC0134_X	NA	Biomass assembly	0.359127376604
BIO0104_I	b	BIO0104_I	BIO0104	NA	[c]: (0.204599) glycogen_I + (0.058654) Glycans_I + (0.188823) RNA_I + (0.129849) PhosphoL_I + (0.029368) tre_I + (0.0001) biomass_minor_I + (1.152647) prot_mito_I + (0.117468) tag_I + (4.604242) prot_other_I --> Biomass_I	(0.204599) C00182_I + (0.058654) CC0132_I + (0.188823) CC0120_I + (0.129849) CC0124_I + (0.029368) C01083_I + (0.0001) CC0156_I + (1.152647) MC0117_I + (0.117468) C00422_I + (4.604242) CC0118_I --> CC0134_I	NA	Biomass assembly	-0.0
BIO0104_X	b	BIO0104_X	BIO0104	NA	[c]: (0.204599) glycogen_X + (0.058654) Glycans_X + (0.188823) RNA_X + (0.129849) PhosphoL_X + (0.029368) tre_X + (0.0001) biomass_minor_X + (1.152647) prot_mito_X + (0.117468) tag_X + (4.604242) prot_other_X --> Biomass_X	(0.204599) C00182_X + (0.058654) CC0132_X + (0.188823) CC0120_X + (0.129849) CC0124_X + (0.029368) C01083_X + (0.0001) CC0156_X + (1.152647) MC0117_X + (0.117468) C00422_X + (4.604242) CC0118_X --> CC0134_X	NA	Biomass assembly	-0.0
BIO0105_I	b	BIO0105_I	BIO0105	NA	[c]: (0.019129) DNA_I + (0.068686) Glycans_I + (0.221119) RNA_I + (0.152058) PhosphoL_I + (0.0001) biomass_minor_I + (1.349791) prot_mito_I + (5.391734) prot_other_I --> Biomass_I	(0.019129) CC0121_I + (0.068686) CC0132_I + (0.221119) CC0120_I + (0.152058) CC0124_I + (0.0001) CC0156_I + (1.349791) MC0117_I + (5.391734) CC0118_I --> CC0134_I	NA	Biomass assembly	-0.0
BIO0105_X	b	BIO0105_X	BIO0105	NA	[c]: (0.019129) DNA_X + (0.068686) Glycans_X + (0.221119) RNA_X + (0.152058) PhosphoL_X + (0.0001) biomass_minor_X + (1.349791) prot_mito_X + (5.391734) prot_other_X --> Biomass_X	(0.019129) CC0121_X + (0.068686) CC0132_X + (0.221119) CC0120_X + (0.152058) CC0124_X + (0.0001) CC0156_X + (1.349791) MC0117_X + (5.391734) CC0118_X --> CC0134_X	NA	Biomass assembly	-0.0
BIO0106_I	b	BIO0106_I	BIO0106	NA	[c]: (0.069111) Glycans_I + (0.222489) RNA_I + (0.153) PhosphoL_I + (0.0001) biomass_minor_I + (1.358154) prot_mito_I + (5.42514) prot_other_I --> Biomass_I	(0.069111) CC0132_I + (0.222489) CC0120_I + (0.153) CC0124_I + (0.0001) CC0156_I + (1.358154) MC0117_I + (5.42514) CC0118_I --> CC0134_I	NA	Biomass assembly	-0.0
BIO0106_X	b	BIO0106_X	BIO0106	NA	[c]: (0.069111) Glycans_X + (0.222489) RNA_X + (0.153) PhosphoL_X + (0.0001) biomass_minor_X + (1.358154) prot_mito_X + (5.42514) prot_other_X --> Biomass_X	(0.069111) CC0132_X + (0.222489) CC0120_X + (0.153) CC0124_X + (0.0001) CC0156_X + (1.358154) MC0117_X + (5.42514) CC0118_X --> CC0134_X	NA	Biomass assembly	-0.0
BIO0107_I	b	BIO0107_I	BIO0107	NA	[c]: (0.201448) collg_I + (0.016249) DNA_I + (0.203528) glycogen_I + (0.058347) Glycans_I + (0.187835) RNA_I + (0.129169) PhosphoL_I + (0.029215) tre_I + (0.0001) biomass_minor_I + (1.146612) prot_mito_I + (0.116853) tag_I + (4.007619) prot_other_I --> Biomass_I	(0.201448) CC0151_I + (0.016249) CC0121_I + (0.203528) C00182_I + (0.058347) CC0132_I + (0.187835) CC0120_I + (0.129169) CC0124_I + (0.029215) C01083_I + (0.0001) CC0156_I + (1.146612) MC0117_I + (0.116853) C00422_I + (4.007619) CC0118_I --> CC0134_I	NA	Biomass assembly	-0.0
BIO0107_X	b	BIO0107_X	BIO0107	NA	[c]: (0.201448) collg_X + (0.016249) DNA_X + (0.203528) glycogen_X + (0.058347) Glycans_X + (0.187835) RNA_X + (0.129169) PhosphoL_X + (0.029215) tre_X + (0.0001) biomass_minor_X + (1.146612) prot_mito_X + (0.116853) tag_X + (4.007619) prot_other_X --> Biomass_X	(0.201448) CC0151_X + (0.016249) CC0121_X + (0.203528) C00182_X + (0.058347) CC0132_X + (0.187835) CC0120_X + (0.129169) CC0124_X + (0.029215) C01083_X + (0.0001) CC0156_X + (1.146612) MC0117_X + (0.116853) C00422_X + (4.007619) CC0118_X --> CC0134_X	NA	Biomass assembly	-0.0
DGR0001_I	b	DGR0001_I	DGR0001	3.4.23.-;3.4.-.-	[c]: protein_BAC_I + h2o_I --> (0.096044) ala-L_I + (0.055304) arg-L_I + (0.04507) asn-L_I + (0.04507) asp-L_I + (0.017123) cys-L_I + (0.049203) glu-L_I + (0.049203) gln-L_I + (0.114544) gly_I + (0.017713) his-L_I + (0.05432) ile-L_I + (0.084235) leu-L_I + (0.064161) lys-L_I + (0.028735) met-L_I + (0.034639) phe-L_I + (0.04133) pro-L_I + (0.040346) ser-L_I + (0.047432) thr-L_I + (0.010628) trp-L_I + (0.025782) tyr-L_I + (0.079118) val-L_I	CC0051_I + C00001_I --> (0.096044) C00041_I + (0.055304) C00062_I + (0.04507) C00152_I + (0.04507) C00049_I + (0.017123) C00097_I + (0.049203) C00025_I + (0.049203) C00064_I + (0.114544) C00037_I + (0.017713) C00135_I + (0.05432) C00407_I + (0.084235) C00123_I + (0.064161) C00047_I + (0.028735) C00073_I + (0.034639) C00079_I + (0.04133) C00148_I + (0.040346) C00065_I + (0.047432) C00188_I + (0.010628) C00078_I + (0.025782) C00082_I + (0.079118) C00183_I	asp-1_I | asp-2_I | asp-3_I | asp-5_I | K12H4.7_I	Bacterial digestion	3.83067457478
DGR0002_I	b	DGR0002_I	DGR0002	NA	[c]: rna_BAC_I + h2o_I --> (0.267606) amp_I + (0.197183) cmp_I + (0.317684) gmp_I + (0.217527) ump_I + h_I	CC0052_I + C00001_I --> (0.267606) C00020_I + (0.197183) C00055_I + (0.317684) C00144_I + (0.217527) C00105_I + C00080_I	ND	Bacterial digestion	0.483694031174
DGR0003_I	b	DGR0003_I	DGR0003	NA	[c]: dna_BAC_I + h2o_I --> (0.246507) damp_I + (0.253493) dcmp_I + (0.253493) dgmp_I + (0.246507) dtmp_I + h_I	CC0053_I + C00001_I --> (0.246507) C00360_I + (0.253493) C00239_I + (0.253493) C00362_I + (0.246507) C00364_I + C00080_I	ND	Bacterial digestion	0.0758548893678
DGR0004_I	b	DGR0004_I	DGR0004	NA	[c]: Rtotal_BAC_I --> (0.056282) ttdca_I + (0.430027) hdca_I + (0.042082) fa16p1n7_I + (0.311026) fa17c9_I + (0.065863) fa19c11_I + (0.09472) vacc_I	CC0076_I --> (0.056282) C06424_I + (0.430027) C00249_I + (0.042082) CC0077_I + (0.311026) CC0078_I + (0.065863) CC0079_I + (0.09472) CC0135_I	NA	Bacterial digestion	0.206358147003
DGR0005_L	b	DGR0005_L	DGR0005	NA	[e]: phospholipid_BAC_L --> (0.179791) pg_BAC_L + (0.750046) pe_BAC_L + (0.020146) ps_BAC_L + (0.050017) clpn_BAC_L	EC0142_L --> (0.179791) EC0059_L + (0.750046) EC0058_L + (0.020146) EC0060_L + (0.050017) EC0063_L	NA	Bacterial digestion	0.0982641933429
DGR0006_L	b	DGR0006_L	DGR0006	NA	[e]: soluble_BAC_L --> (0.00625) mobd_L + (0.0002) q8_L + (0.0002) thm_L + (0.000903) thmpp_L + (0.0002) adocbl_L + (0.0002) selcys_L + (0.0002) cbl1_L + (0.000443) ribflv_L + (0.0002) pheme_L + (0.0002) pydxn_L + (0.000893) fe2_L + (0.0002) pydam_L + (0.001172) fmn_L + (0.0002) fol_L + (0.004018) acorn_L + (0.0002) pnto-R_L + (0.002774) fad_L + (0.0002) pydx_L + (0.0002) tma_L + (0.0002) acser_L	EC0072_L --> (0.00625) E06232_L + (0.0002) EC0013_L + (0.0002) E00378_L + (0.000903) E00068_L + (0.0002) E00194_L + (0.0002) E05688_L + (0.0002) E00853_L + (0.000443) E00255_L + (0.0002) E00032_L + (0.0002) E00314_L + (0.000893) E14818_L + (0.0002) E00534_L + (0.001172) E00061_L + (0.0002) E00504_L + (0.004018) E00437_L + (0.0002) E00864_L + (0.002774) E00016_L + (0.0002) E00250_L + (0.0002) E00565_L + (0.0002) E00979_L	NA	Bacterial digestion	0.760488138431
DGR0007_L	b	DGR0007_L	DGR0007	NA	BAC_L[e] + (6.0) atp_I[c] + (6.0) h2o_I[c] --> (0.129212) phospholipid_BAC_L[e] + (5.037126) protein_BAC_L[e] + (0.027377) peptido_BAC_L[e] + (0.135796) glycogen_BAC_L[e] + soluble_BAC_L[e] + (0.008331) lps_BAC_L[e] + (0.099745) dna_BAC_L[e] + (0.636031) rna_BAC_L[e] + (6.0) adp_I[c] + (6.0) h_I[c] + (6.0) pi_I[c]	EC0050_L + (6.0) C00002_I + (6.0) C00001_I --> (0.129212) EC0142_L + (5.037126) EC0051_L + (0.027377) EC0054_L + (0.135796) EC0065_L + EC0072_L + (0.008331) EC0055_L + (0.099745) EC0053_L + (0.636031) EC0052_L + (6.0) C00008_I + (6.0) C00080_I + (6.0) C00009_I	NA	Bacterial digestion	0.760488138431
DGR0008_L	b	DGR0008_L	DGR0008	NA	protein_BAC_L[e] --> protein_BAC_I[c]	EC0051_L --> CC0051_I	NA	Bacterial digestion	3.83067457478
DGR0009_L	b	DGR0009_L	DGR0009	NA	rna_BAC_L[e] --> rna_BAC_I[c]	EC0052_L --> CC0052_I	NA	Bacterial digestion	0.483694031174
DGR0010_L	b	DGR0010_L	DGR0010	NA	dna_BAC_L[e] --> dna_BAC_I[c]	EC0053_L --> CC0053_I	NA	Bacterial digestion	0.0758548893678
DGR0011_L	b	DGR0011_L	DGR0011	NA	peptido_BAC_L[e] --> peptido_BAC_I[c]	EC0054_L --> CC0054_I	NA	Bacterial digestion	0.0208198837658
DGR0012_I	b	DGR0012_I	DGR0012	TBD	[c] : peptido_BAC_I + h_I + (8) h2o_I --> (2) acgam_I + lac-D_I + glu-L_I + (3) ala-L_I + lys-L_I + co2_I	CC0054_I + C00080_I + (8.0) C00001_I --> (2.0) C00140_I + C00256_I + C00025_I + (3.0) C00041_I + C00047_I + C00011_I	ND	Bacterial digestion	0.0208198837658
DGR0013_L	b	DGR0013_L	DGR0013	TBD	[e] : lps_BAC_L --> lipa_BAC_L + outerlps_BAC_L	EC0055_L --> EC0056_L + EC0057_L	ND	Bacterial digestion	0.00633562668127
DGR0014_L	b	DGR0014_L	DGR0014	NA	lipa_BAC_L[e] --> lipa_BAC_I[c]	EC0056_L --> CC0056_I	NA	Bacterial digestion	0.00633562668127
DGR0015_L	b	DGR0015_L	DGR0015	NA	outerlps_BAC_L[e] --> outerlps_BAC_I[c]	EC0057_L --> CC0057_I	NA	Bacterial digestion	0.00633562668127
DGR0016_I	b	DGR0016_I	DGR0016	TBD	[c] : lipa_BAC_I + (4) nadh_I + (5) h2o_I --> ddca_I + (5) ttdca_I + (4) nad_I + (2) r5p_I + (2) pyr_I + (2) gam_I	CC0056_I + (4.0) C00004_I + (5.0) C00001_I --> C02679_I + (5.0) C06424_I + (4.0) C00003_I + (2.0) C00117_I + (2.0) C00022_I + (2.0) C00329_I	ND	Bacterial digestion	0.00633562668127
DGR0017_I	b	DGR0017_I	DGR0017	TBD	[c] : outerlps_BAC_I + (10) h2o_I + (4) h_I + (2) nadh_I --> (9) glc-D-A_I + (2) etha_I + pyr_I + (2) nad_I	CC0057_I + (10.0) C00001_I + (4.0) C00080_I + (2.0) C00004_I --> (9.0) C00267_I + (2.0) C00189_I + C00022_I + (2.0) C00003_I	ND	Bacterial digestion	0.00633562668127
DGR0018_L	b	DGR0018_L	DGR0018	NA	pe_BAC_L[e] --> pe_BAC_I[c]	EC0058_L --> CC0058_I	NA	Bacterial digestion	0.0737026651601
DGR0019_I	b	DGR0019_I	R02053	3.1.1.4	[c] : pe_BAC_I + (2) h2o_I --> g3pe_I + (2) Rtotal_BAC_I + (2) h_I	CC0058_I + (2.0) C00001_I --> C01233_I + (2.0) CC0076_I + (2.0) C00080_I	ipla-1_I | ipla-2_I | ipla-3_I | ipla-4_I | ipla-5_I | ipla-6_I | ipla-7_I | C07E3.9_I | Y69A2AL.2_I	Bacterial digestion	0.0737026651601
DGR0020_L	b	DGR0020_L	DGR0020	NA	pg_BAC_L[e] --> pg_BAC_I[c]	EC0059_L --> CC0059_I	NA	Bacterial digestion	0.0176670175853
DGR0021_I	b	DGR0021_I	DGR0021	3.1.1.4	[c] : pg_BAC_I + (3) h2o_I --> glyc3p_I + glyc_I + (2) Rtotal_BAC_I + (3) h_I	CC0059_I + (3.0) C00001_I --> C00093_I + C00116_I + (2.0) CC0076_I + (3.0) C00080_I	ipla-1_I | ipla-2_I | ipla-3_I | ipla-4_I | ipla-5_I | ipla-6_I | ipla-7_I | C07E3.9_I | Y69A2AL.2_I	Bacterial digestion	0.0225818977437
DGR0022_L	b	DGR0022_L	DGR0022	NA	clpn_BAC_L[e] --> clpn_BAC_I[c]	EC0063_L --> CC0063_I	NA	Bacterial digestion	0.00491488015843
DGR0023_I	b	DGR0023_I	DGR0023	TBD	[c] : clpn_BAC_I + h2o_I --> pg_BAC_I + pa_BAC_I + h_I	CC0063_I + C00001_I --> CC0059_I + CC0064_I + C00080_I	ND	Bacterial digestion	0.00491488015843
DGR0024_I	b	DGR0024_I	DGR0024	3.1.1.4	[c] : pa_BAC_I + (3) h2o_I --> glyc_I + (2) Rtotal_BAC_I + (2) h_I + pi_I	CC0064_I + (3.0) C00001_I --> C00116_I + (2.0) CC0076_I + (2.0) C00080_I + C00009_I	ipla-1_I | ipla-2_I | ipla-3_I | ipla-4_I | ipla-5_I | ipla-6_I | ipla-7_I | C07E3.9_I | Y69A2AL.2_I	Bacterial digestion	0.00491488015843
DGR0025_L	b	DGR0025_L	DGR0025	NA	ps_BAC_L[e] --> ps_BAC_I[c]	EC0060_L --> CC0060_I	NA	Bacterial digestion	0.00197963043909
DGR0026_I	b	DGR0026_I	DGR0026	3.1.1.4	[c] : ps_BAC_I + (3) h2o_I --> pser-L_I + glyc_I + (2) Rtotal_BAC_I + (3) h_I	CC0060_I + (3.0) C00001_I --> C01005_I + C00116_I + (2.0) CC0076_I + (3.0) C00080_I	ipla-1_I | ipla-2_I | ipla-3_I | ipla-4_I | ipla-5_I | ipla-6_I | ipla-7_I | C07E3.9_I | Y69A2AL.2_I	Bacterial digestion	0.00197963043909
DGR0027_L	b	DGR0027_L	DGR0027	NA	glycogen_BAC_L[e] --> glycogen_BAC_I[c]	EC0065_L --> CC0065_I	NA	Bacterial digestion	0.103271247246
DGR0028_I	b	DGR0028_I	R01821	2.4.1.1	[c] : glycogen_BAC_I + (0.5) pi_I --> (0.5) g1p_I + (0.5) dxtrn1_I	CC0065_I + (0.5) C00009_I --> (0.5) C00103_I + (0.5) CC0046_I	T22F3.3_I	Bacterial digestion	0.103271247246
DGR0029_E	b	DGR0029_E	DGR0029	NA	[e] : (2) h2o_E + thmpp_E --> h_E + (2) pi_E + thm_E	(2.0) E00001_E + E00068_E --> E00080_E + (2.0) E00009_E + E00378_E	NA	Bacterial digestion	-0.0
DGR0029_L	b	DGR0029_L	DGR0029	NA	[e] : (2) h2o_L + thmpp_L --> h_L + (2) pi_L + thm_L	(2.0) E00001_L + E00068_L --> E00080_L + (2.0) E00009_L + E00378_L	NA	Bacterial digestion	0.000686720789003
DMN0001_I	d	DMN0001_I	DMN0001	NA	[c] : pydx5p_I -->	C00018_I -->	NA	Vitamin B6 metabolism	-0.0
DMN0001_X	d	DMN0001_X	DMN0001	NA	[c] : pydx5p_X -->	C00018_X -->	NA	Vitamin B6 metabolism	-0.0
DMN0002_I	d	DMN0002_I	DMN0002	NA	[m] : adocbl_I -->	M00194_I -->	NA	Vitamin B12 metabolism	0.000152097627686
DMN0002_X	d	DMN0002_X	DMN0002	NA	[m] : adocbl_X -->	M00194_X -->	NA	Vitamin B12 metabolism	0.000463439912892
DMN0005_I	d	DMN0005_I	DMN0005	NA	[m] : hemeo_I -->	M15672_I -->	NA	Iron metabolism	-0.0
DMN0005_X	d	DMN0005_X	DMN0005	NA	[m] : hemeo_X -->	M15672_X -->	NA	Iron metabolism	-0.0
DMN0006_I	d	DMN0006_I	DMN0006	NA	[m] : hemea_I -->	M15670_I -->	NA	Iron metabolism	-0.0
DMN0006_X	d	DMN0006_X	DMN0006	NA	[m] : hemea_X -->	M15670_X -->	NA	Iron metabolism	0.000886263049665
DMN0007_I	d	DMN0007_I	DMN0007	NA	[c] : fe2_I -->	C14818_I -->	NA	Iron metabolism	0.000607290432254
DMN0007_X	d	DMN0007_X	DMN0007	NA	[c] : fe2_X -->	C14818_X -->	NA	Iron metabolism	-0.0
DMN0008_I	d	DMN0008_I	DMN0008	NA	[c] : fe3_I -->	C14819_I -->	NA	Iron metabolism	0.0
DMN0008_X	d	DMN0008_X	DMN0008	NA	[c] : fe3_X -->	C14819_X -->	NA	Iron metabolism	-0.0
DMN0009_I	d	DMN0009_I	DMN0009	NA	gcynala_I -->	C05711_I -->	NA	Cyanoamino acid metabolism	-0.0
DMN0009_X	d	DMN0009_X	DMN0009	NA	gcynala_X -->	C05711_X -->	NA	Cyanoamino acid metabolism	-0.0
DMN0015_I	d	DMN0015_I	DMN0015	NA	eumelanin_I -->	C17937_I -->	NA	Melanin biosynthesis	0.0
DMN0015_X	d	DMN0015_X	DMN0015	NA	eumelanin_X -->	C17937_X -->	NA	Melanin biosynthesis	0.0
DMN0017_I	d	DMN0017_I	DMN0017	NA	thmpp_I -->	C00068_I -->	NA	Thiamine metabolism	-0.0
DMN0017_X	d	DMN0017_X	DMN0017	NA	thmpp_X -->	C00068_X -->	NA	Thiamine metabolism	-0.0
DMN0018_I	d	DMN0018_I	DMN0018	NA	[m] : thmpp_I -->	M00068_I -->	NA	Thiamine metabolism	0.0
DMN0018_X	d	DMN0018_X	DMN0018	NA	[m] : thmpp_X -->	M00068_X -->	NA	Thiamine metabolism	0.0
DMN0020_I	d	DMN0020_I	DMN0020	NA	pepasp3oh_I + h2o_I --> pepX_I + asp-L_I	C03957_I + C00001_I --> CC0152_I + C00049_I	NA	Protein modification by hydroxylation	0.0
DMN0020_X	d	DMN0020_X	DMN0020	NA	pepasp3oh_X + h2o_X --> pepX_X + asp-L_X	C03957_X + C00001_X --> CC0152_X + C00049_X	NA	Protein modification by hydroxylation	0.0
DMN0021_I	d	DMN0021_I	DMN0021	NA	pchltn_I -->	C02471_I -->	NA	Metal detoxification	-0.0
DMN0021_X	d	DMN0021_X	DMN0021	NA	pchltn_X -->	C02471_X -->	NA	Metal detoxification	-0.0
DMN0022_I	d	DMN0022_I	DMN0022	NA	fad_I -->	C00016_I -->	NA	Riboflavin metabolism	-0.0
DMN0022_X	d	DMN0022_X	DMN0022	NA	fad_X -->	C00016_X -->	NA	Riboflavin metabolism	-0.0
DMN0023_I	d	DMN0023_I	DMN0023	NA	[m]: fad_I -->	M00016_I -->	NA	Riboflavin metabolism	-0.0
DMN0023_X	d	DMN0023_X	DMN0023	NA	[m]: fad_X -->	M00016_X -->	NA	Riboflavin metabolism	-0.0
DMN0024_I	d	DMN0024_I	DMN0024	NA	[c]: moco_I -->	C18237_I -->	NA	Molybdenum cofactor biosynthesis	0.0
DMN0024_X	d	DMN0024_X	DMN0024	NA	[c]: moco_X -->	C18237_X -->	NA	Molybdenum cofactor biosynthesis	0.00614566271589
DMN0025_I	d	DMN0025_I	DMN0025	NA	[c]: metsel_I -->	C05703_I -->	NA	Selenocompound metabolism	-0.0
DMN0025_X	d	DMN0025_X	DMN0025	NA	[c]: metsel_X -->	C05703_X -->	NA	Selenocompound metabolism	0.0
DMN0026_I	d	DMN0026_I	DMN0026	NA	retinal_I -->	C00376_I -->	NA	Retinol metabolism	0.0
DMN0026_X	d	DMN0026_X	DMN0026	NA	retinal_X -->	C00376_X -->	NA	Retinol metabolism	0.0
DMN0027_I	d	DMN0027_I	DMN0027	NA	retinal-cis-9_I -->	C16681_I -->	NA	Retinol metabolism	0.0
DMN0027_X	d	DMN0027_X	DMN0027	NA	retinal-cis-9_X -->	C16681_X -->	NA	Retinol metabolism	0.0
DMN0030_I	d	DMN0030_I	DMN0030	NA	fa16p1n7_I -->	CC0077_I -->	NA	Fatty acid metabolism	-0.0
DMN0030_X	d	DMN0030_X	DMN0030	NA	fa16p1n7_X -->	CC0077_X -->	NA	Fatty acid metabolism	-0.0
DMN0031_I	d	DMN0031_I	DMN0031	NA	fa17c9_I -->	CC0078_I -->	NA	Fatty acid metabolism	-0.0
DMN0031_X	d	DMN0031_X	DMN0031	NA	fa17c9_X -->	CC0078_X -->	NA	Fatty acid metabolism	-0.0
DMN0032_I	d	DMN0032_I	DMN0032	NA	fa19c11_I -->	CC0079_I -->	NA	Fatty acid metabolism	-0.0
DMN0032_X	d	DMN0032_X	DMN0032	NA	fa19c11_X -->	CC0079_X -->	NA	Fatty acid metabolism	-0.0
DMN0033_I	d	DMN0033_I	DMN0033	NA	qh2_I --> q_I	C00390_I --> C00399_I	NA	Miscellaneous	0.0
DMN0033_X	d	DMN0033_X	DMN0033	NA	qh2_X --> q_X	C00390_X --> C00399_X	NA	Miscellaneous	0.0
DMN0034_I	d	DMN0034_I	DMN0034	NA	spmd_I -->	C00315_I -->	NA	Cysteine and methionine metabolism	-0.0
DMN0034_X	d	DMN0034_X	DMN0034	NA	spmd_X -->	C00315_X -->	NA	Cysteine and methionine metabolism	-0.0
DMN0035_I	d	DMN0035_I	DMN0035	NA	sprm_I -->	C00750_I -->	NA	Cysteine and methionine metabolism	-0.0
DMN0035_X	d	DMN0035_X	DMN0035	NA	sprm_X -->	C00750_X -->	NA	Cysteine and methionine metabolism	-0.0
DMN0038_I	d	DMN0038_I	DMN0038	NA	ascb-L_I -->	C00072_I -->	NA	Miscellaneous	-0.0
DMN0038_X	d	DMN0038_X	DMN0038	NA	ascb-L_X -->	C00072_X -->	NA	Miscellaneous	-0.0
DMN0039_I	d	DMN0039_I	DMN0039	NA	[m]: q_I -->	M00399_I -->	NA	Ubiquinone and other terpenoid-quinone biosynthesis	0.0
DMN0039_X	d	DMN0039_X	DMN0039	NA	[m]: q_X -->	M00399_X -->	NA	Ubiquinone and other terpenoid-quinone biosynthesis	-0.0
DMN0040_I	d	DMN0040_I	DMN0040	NA	trypta_I -->	C00398_I -->	NA	Tryptophan metabolism	-0.0
DMN0040_X	d	DMN0040_X	DMN0040	NA	trypta_X -->	C00398_X -->	NA	Tryptophan metabolism	-0.0
DMN0041_I	d	DMN0041_I	DMN0041	NA	kynate_I -->	C01717_I -->	NA	Tryptophan metabolism	-0.0
DMN0041_X	d	DMN0041_X	DMN0041	NA	kynate_X -->	C01717_X -->	NA	Tryptophan metabolism	-0.0
DMN0042_I	d	DMN0042_I	DMN0042	NA	cinnavalininate_I -->	C05640_I -->	NA	Tryptophan metabolism	0.0
DMN0042_X	d	DMN0042_X	DMN0042	NA	cinnavalininate_X -->	C05640_X -->	NA	Tryptophan metabolism	0.01
DMN0043_I	d	DMN0043_I	DMN0043	NA	quln_I -->	C03722_I -->	NA	Tryptophan metabolism	-0.0
DMN0043_X	d	DMN0043_X	DMN0043	NA	quln_X -->	C03722_X -->	NA	Tryptophan metabolism	-0.0
DMN0044_I	d	DMN0044_I	DMN0044	NA	coa_I -->	C00010_I -->	NA	Pantothenate and CoA biosynthesis	-1.01566416139e-08
DMN0044_X	d	DMN0044_X	DMN0044	NA	coa_X -->	C00010_X -->	NA	Pantothenate and CoA biosynthesis	0.00231407802189
DMN0046_I	d	DMN0046_I	DMN0046	NA	7thf_I -->	CC0005_I -->	NA	Folate biosynthesis	0.0
DMN0046_X	d	DMN0046_X	DMN0046	NA	7thf_X -->	CC0005_X -->	NA	Folate biosynthesis	0.0
DMN0047_I	d	DMN0047_I	DMN0047	NA	[m] : 7thf_I -->	MC0005_I -->	NA	Folate biosynthesis	-0.0
DMN0047_X	d	DMN0047_X	DMN0047	NA	[m] : 7thf_X -->	MC0005_X -->	NA	Folate biosynthesis	0.00440136577174
DMN0048_I	d	DMN0048_I	DMN0048	NA	dhbpt_I -->	C00268_I -->	NA	Miscellaneous	0.0
DMN0048_X	d	DMN0048_X	DMN0048	NA	dhbpt_X -->	C00268_X -->	NA	Miscellaneous	-0.0
DMN0054_I	d	DMN0054_I	DMN0054	NA	pail3p_I -->	C04549_I -->	NA	Inositol phosphate metabolism	-0.0
DMN0054_X	d	DMN0054_X	DMN0054	NA	pail3p_X -->	C04549_X -->	NA	Inositol phosphate metabolism	-0.0
DMN0055_I	d	DMN0055_I	DMN0055	NA	pail34p_I -->	C11554_I -->	NA	Inositol phosphate metabolism	-0.0
DMN0055_X	d	DMN0055_X	DMN0055	NA	pail34p_X -->	C11554_X -->	NA	Inositol phosphate metabolism	-0.0
DMN0057_I	d	DMN0057_I	DMN0057	NA	Ntmelys_I -->	CC0153_I -->	NA	Histone modification	0.0
DMN0057_X	d	DMN0057_X	DMN0057	NA	Ntmelys_X -->	CC0153_X -->	NA	Histone modification	0.0
DMN0058_I	d	DMN0058_I	DMN0058	NA	tmao_I + (2) urea_I -->	C01104_I + (2) C00086_I -->	NA	Miscellaneous	-0.0
DMN0058_X	d	DMN0058_X	DMN0058	NA	tmao_X + (2) urea_X -->	C01104_X + (2) C00086_X -->	NA	Miscellaneous	0.00813644303389
DMN0059_I	d	DMN0059_I	DMN0059	NA	glutaur_I -->	C05844_I -->	NA	Taurine and hypotaurine metabolism	-0.0
DMN0059_X	d	DMN0059_X	DMN0059	NA	glutaur_X -->	C05844_X -->	NA	Taurine and hypotaurine metabolism	-0.0
DMN0060_I	d	DMN0060_I	DMN0060	NA	alkenac2gp_I -->	C15647_I -->	NA	Ether lipid metabolism	-0.0
DMN0060_X	d	DMN0060_X	DMN0060	NA	alkenac2gp_X -->	C15647_X -->	NA	Ether lipid metabolism	-0.0
DMN0061_I	d	DMN0061_I	DMN0061	NA	alkenac2g_I -->	C03454_I -->	NA	Ether lipid metabolism	-0.0
DMN0061_X	d	DMN0061_X	DMN0061	NA	alkenac2g_X -->	C03454_X -->	NA	Ether lipid metabolism	-0.0
DMN0062_I	d	DMN0062_I	DMN0062	NA	alkenglyc_I -->	C15645_I -->	NA	Ether lipid metabolism	-0.0
DMN0062_X	d	DMN0062_X	DMN0062	NA	alkenglyc_X -->	C15645_X -->	NA	Ether lipid metabolism	-0.0
DMN0063_I	d	DMN0063_I	DMN0063	NA	leuktrB4woh_I -->	C04853_I -->	NA	Arachidonic acid metabolism	-0.0
