	TAG	ID	KEGGID	EC	BIGG	KEGG	GENES	PATHWAY	LB	UB	BIO0010_X	BIO0010_I	RCC0005_X	RCC0005_I
34	b	BIO0102_I	BIO0102	NA	[c]: (0.016249) DNA_I + (0.203528) glycogen_I + (0.058347) Glycans_I + (0.187835) RNA_I + (0.129169) PhosphoL_I + (0.029215) tre_I + (0.0001) biomass_minor_I + (1.146612) prot_mito_I + (0.116853) tag_I + (4.580136) prot_other_I --> Biomass_I	(0.016249) CC0121_I + (0.203528) C00182_I + (0.058347) CC0132_I + (0.187835) CC0120_I + (0.129169) CC0124_I + (0.029215) C01083_I + (0.0001) CC0156_I + (1.146612) MC0117_I + (0.116853) C00422_I + (4.580136) CC0118_I --> CC0134_I	NA	Biomass assembly	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
35	b	BIO0102_X	BIO0102	NA	[c]: (0.016249) DNA_X + (0.203528) glycogen_X + (0.058347) Glycans_X + (0.187835) RNA_X + (0.129169) PhosphoL_X + (0.029215) tre_X + (0.0001) biomass_minor_X + (1.146612) prot_mito_X + (0.116853) tag_X + (4.580136) prot_other_X --> Biomass_X	(0.016249) CC0121_X + (0.203528) C00182_X + (0.058347) CC0132_X + (0.187835) CC0120_X + (0.129169) CC0124_X + (0.029215) C01083_X + (0.0001) CC0156_X + (1.146612) MC0117_X + (0.116853) C00422_X + (4.580136) CC0118_X --> CC0134_X	NA	Biomass assembly	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
36	b	BIO0103_I	BIO0103	NA	[c]: (0.237144) collg_I + (0.019129) DNA_I + (0.068686) Glycans_I + (0.221119) RNA_I + (0.152058) PhosphoL_I + (0.0001) biomass_minor_I + (1.349791) prot_mito_I + (4.717767) prot_other_I --> Biomass_I	(0.237144) CC0151_I + (0.019129) CC0121_I + (0.068686) CC0132_I + (0.221119) CC0120_I + (0.152058) CC0124_I + (0.0001) CC0156_I + (1.349791) MC0117_I + (4.717767) CC0118_I --> CC0134_I	NA	Biomass assembly	-0.0	1000.0	-0.0	0.73540768822	-0.0	-0.0
37	b	BIO0103_X	BIO0103	NA	[c]: (0.237144) collg_X + (0.019129) DNA_X + (0.068686) Glycans_X + (0.221119) RNA_X + (0.152058) PhosphoL_X + (0.0001) biomass_minor_X + (1.349791) prot_mito_X + (4.717767) prot_other_X --> Biomass_X	(0.237144) CC0151_X + (0.019129) CC0121_X + (0.068686) CC0132_X + (0.221119) CC0120_X + (0.152058) CC0124_X + (0.0001) CC0156_X + (1.349791) MC0117_X + (4.717767) CC0118_X --> CC0134_X	NA	Biomass assembly	-0.0	1000.0	0.735210433683	-0.0	-0.0	-0.0
38	b	BIO0104_I	BIO0104	NA	[c]: (0.204599) glycogen_I + (0.058654) Glycans_I + (0.188823) RNA_I + (0.129849) PhosphoL_I + (0.029368) tre_I + (0.0001) biomass_minor_I + (1.152647) prot_mito_I + (0.117468) tag_I + (4.604242) prot_other_I --> Biomass_I	(0.204599) C00182_I + (0.058654) CC0132_I + (0.188823) CC0120_I + (0.129849) CC0124_I + (0.029368) C01083_I + (0.0001) CC0156_I + (1.152647) MC0117_I + (0.117468) C00422_I + (4.604242) CC0118_I --> CC0134_I	NA	Biomass assembly	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
39	b	BIO0104_X	BIO0104	NA	[c]: (0.204599) glycogen_X + (0.058654) Glycans_X + (0.188823) RNA_X + (0.129849) PhosphoL_X + (0.029368) tre_X + (0.0001) biomass_minor_X + (1.152647) prot_mito_X + (0.117468) tag_X + (4.604242) prot_other_X --> Biomass_X	(0.204599) C00182_X + (0.058654) CC0132_X + (0.188823) CC0120_X + (0.129849) CC0124_X + (0.029368) C01083_X + (0.0001) CC0156_X + (1.152647) MC0117_X + (0.117468) C00422_X + (4.604242) CC0118_X --> CC0134_X	NA	Biomass assembly	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
40	b	BIO0105_I	BIO0105	NA	[c]: (0.019129) DNA_I + (0.068686) Glycans_I + (0.221119) RNA_I + (0.152058) PhosphoL_I + (0.0001) biomass_minor_I + (1.349791) prot_mito_I + (5.391734) prot_other_I --> Biomass_I	(0.019129) CC0121_I + (0.068686) CC0132_I + (0.221119) CC0120_I + (0.152058) CC0124_I + (0.0001) CC0156_I + (1.349791) MC0117_I + (5.391734) CC0118_I --> CC0134_I	NA	Biomass assembly	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
41	b	BIO0105_X	BIO0105	NA	[c]: (0.019129) DNA_X + (0.068686) Glycans_X + (0.221119) RNA_X + (0.152058) PhosphoL_X + (0.0001) biomass_minor_X + (1.349791) prot_mito_X + (5.391734) prot_other_X --> Biomass_X	(0.019129) CC0121_X + (0.068686) CC0132_X + (0.221119) CC0120_X + (0.152058) CC0124_X + (0.0001) CC0156_X + (1.349791) MC0117_X + (5.391734) CC0118_X --> CC0134_X	NA	Biomass assembly	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
42	b	BIO0106_I	BIO0106	NA	[c]: (0.069111) Glycans_I + (0.222489) RNA_I + (0.153) PhosphoL_I + (0.0001) biomass_minor_I + (1.358154) prot_mito_I + (5.42514) prot_other_I --> Biomass_I	(0.069111) CC0132_I + (0.222489) CC0120_I + (0.153) CC0124_I + (0.0001) CC0156_I + (1.358154) MC0117_I + (5.42514) CC0118_I --> CC0134_I	NA	Biomass assembly	-0.0	1000.0	0.0	-0.0	-0.0	-0.0
43	b	BIO0106_X	BIO0106	NA	[c]: (0.069111) Glycans_X + (0.222489) RNA_X + (0.153) PhosphoL_X + (0.0001) biomass_minor_X + (1.358154) prot_mito_X + (5.42514) prot_other_X --> Biomass_X	(0.069111) CC0132_X + (0.222489) CC0120_X + (0.153) CC0124_X + (0.0001) CC0156_X + (1.358154) MC0117_X + (5.42514) CC0118_X --> CC0134_X	NA	Biomass assembly	-0.0	1000.0	-0.0	0.0	-0.0	-0.0
44	b	BIO0107_I	BIO0107	NA	[c]: (0.201448) collg_I + (0.016249) DNA_I + (0.203528) glycogen_I + (0.058347) Glycans_I + (0.187835) RNA_I + (0.129169) PhosphoL_I + (0.029215) tre_I + (0.0001) biomass_minor_I + (1.146612) prot_mito_I + (0.116853) tag_I + (4.007619) prot_other_I --> Biomass_I	(0.201448) CC0151_I + (0.016249) CC0121_I + (0.203528) C00182_I + (0.058347) CC0132_I + (0.187835) CC0120_I + (0.129169) CC0124_I + (0.029215) C01083_I + (0.0001) CC0156_I + (1.146612) MC0117_I + (0.116853) C00422_I + (4.007619) CC0118_I --> CC0134_I	NA	Biomass assembly	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
45	b	BIO0107_X	BIO0107	NA	[c]: (0.201448) collg_X + (0.016249) DNA_X + (0.203528) glycogen_X + (0.058347) Glycans_X + (0.187835) RNA_X + (0.129169) PhosphoL_X + (0.029215) tre_X + (0.0001) biomass_minor_X + (1.146612) prot_mito_X + (0.116853) tag_X + (4.007619) prot_other_X --> Biomass_X	(0.201448) CC0151_X + (0.016249) CC0121_X + (0.203528) C00182_X + (0.058347) CC0132_X + (0.187835) CC0120_X + (0.129169) CC0124_X + (0.029215) C01083_X + (0.0001) CC0156_X + (1.146612) MC0117_X + (0.116853) C00422_X + (4.007619) CC0118_X --> CC0134_X	NA	Biomass assembly	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
46	b	DGR0001_I	DGR0001	3.4.23.-;3.4.-.-	[c]: protein_BAC_I + h2o_I --> (0.096044) ala-L_I + (0.055304) arg-L_I + (0.04507) asn-L_I + (0.04507) asp-L_I + (0.017123) cys-L_I + (0.049203) glu-L_I + (0.049203) gln-L_I + (0.114544) gly_I + (0.017713) his-L_I + (0.05432) ile-L_I + (0.084235) leu-L_I + (0.064161) lys-L_I + (0.028735) met-L_I + (0.034639) phe-L_I + (0.04133) pro-L_I + (0.040346) ser-L_I + (0.047432) thr-L_I + (0.010628) trp-L_I + (0.025782) tyr-L_I + (0.079118) val-L_I	CC0051_I + C00001_I --> (0.096044) C00041_I + (0.055304) C00062_I + (0.04507) C00152_I + (0.04507) C00049_I + (0.017123) C00097_I + (0.049203) C00025_I + (0.049203) C00064_I + (0.114544) C00037_I + (0.017713) C00135_I + (0.05432) C00407_I + (0.084235) C00123_I + (0.064161) C00047_I + (0.028735) C00073_I + (0.034639) C00079_I + (0.04133) C00148_I + (0.040346) C00065_I + (0.047432) C00188_I + (0.010628) C00078_I + (0.025782) C00082_I + (0.079118) C00183_I	asp-1_I | asp-2_I | asp-3_I | asp-5_I | K12H4.7_I	Bacterial digestion	-0.0	1000.0	5.037126	5.037126	5.037126	5.037126
47	b	DGR0002_I	DGR0002	NA	[c]: rna_BAC_I + h2o_I --> (0.267606) amp_I + (0.197183) cmp_I + (0.317684) gmp_I + (0.217527) ump_I + h_I	CC0052_I + C00001_I --> (0.267606) C00020_I + (0.197183) C00055_I + (0.317684) C00144_I + (0.217527) C00105_I + C00080_I	ND	Bacterial digestion	-0.0	1000.0	0.636031	0.636031	0.636031	0.636031
48	b	DGR0003_I	DGR0003	NA	[c]: dna_BAC_I + h2o_I --> (0.246507) damp_I + (0.253493) dcmp_I + (0.253493) dgmp_I + (0.246507) dtmp_I + h_I	CC0053_I + C00001_I --> (0.246507) C00360_I + (0.253493) C00239_I + (0.253493) C00362_I + (0.246507) C00364_I + C00080_I	ND	Bacterial digestion	-0.0	1000.0	0.099745	0.099745	0.099745	0.099745
49	b	DGR0004_I	DGR0004	NA	[c]: Rtotal_BAC_I --> (0.056282) ttdca_I + (0.430027) hdca_I + (0.042082) fa16p1n7_I + (0.311026) fa17c9_I + (0.065863) fa19c11_I + (0.09472) vacc_I	CC0076_I --> (0.056282) C06424_I + (0.430027) C00249_I + (0.042082) CC0077_I + (0.311026) CC0078_I + (0.065863) CC0079_I + (0.09472) CC0135_I	NA	Bacterial digestion	-0.0	1000.0	0.271349593208	0.271349593208	0.271349593208	0.271349593208
50	b	DGR0005_L	DGR0005	NA	[e]: phospholipid_BAC_L --> (0.179791) pg_BAC_L + (0.750046) pe_BAC_L + (0.020146) ps_BAC_L + (0.050017) clpn_BAC_L	EC0142_L --> (0.179791) EC0059_L + (0.750046) EC0058_L + (0.020146) EC0060_L + (0.050017) EC0063_L	NA	Bacterial digestion	-0.0	1000.0	0.129212	0.129212	0.129212	0.129212
51	b	DGR0006_L	DGR0006	NA	[e]: soluble_BAC_L --> (0.00625) mobd_L + (0.0002) q8_L + (0.0002) thm_L + (0.000903) thmpp_L + (0.0002) adocbl_L + (0.0002) selcys_L + (0.0002) cbl1_L + (0.000443) ribflv_L + (0.0002) pheme_L + (0.0002) pydxn_L + (0.000893) fe2_L + (0.0002) pydam_L + (0.001172) fmn_L + (0.0002) fol_L + (0.004018) acorn_L + (0.0002) pnto-R_L + (0.002774) fad_L + (0.0002) pydx_L + (0.0002) tma_L + (0.0002) acser_L	EC0072_L --> (0.00625) E06232_L + (0.0002) EC0013_L + (0.0002) E00378_L + (0.000903) E00068_L + (0.0002) E00194_L + (0.0002) E05688_L + (0.0002) E00853_L + (0.000443) E00255_L + (0.0002) E00032_L + (0.0002) E00314_L + (0.000893) E14818_L + (0.0002) E00534_L + (0.001172) E00061_L + (0.0002) E00504_L + (0.004018) E00437_L + (0.0002) E00864_L + (0.002774) E00016_L + (0.0002) E00250_L + (0.0002) E00565_L + (0.0002) E00979_L	NA	Bacterial digestion	-0.0	1000.0	1.0	1.0	1.0	1.0
52	b	DGR0007_L	DGR0007	NA	BAC_L[e] + (6.0) atp_I[c] + (6.0) h2o_I[c] --> (0.129212) phospholipid_BAC_L[e] + (5.037126) protein_BAC_L[e] + (0.027377) peptido_BAC_L[e] + (0.135796) glycogen_BAC_L[e] + soluble_BAC_L[e] + (0.008331) lps_BAC_L[e] + (0.099745) dna_BAC_L[e] + (0.636031) rna_BAC_L[e] + (6.0) adp_I[c] + (6.0) h_I[c] + (6.0) pi_I[c]	EC0050_L + (6.0) C00002_I + (6.0) C00001_I --> (0.129212) EC0142_L + (5.037126) EC0051_L + (0.027377) EC0054_L + (0.135796) EC0065_L + EC0072_L + (0.008331) EC0055_L + (0.099745) EC0053_L + (0.636031) EC0052_L + (6.0) C00008_I + (6.0) C00080_I + (6.0) C00009_I	NA	Bacterial digestion	-0.0	1000.0	1.0	1.0	1.0	1.0
53	b	DGR0008_L	DGR0008	NA	protein_BAC_L[e] --> protein_BAC_I[c]	EC0051_L --> CC0051_I	NA	Bacterial digestion	-0.0	1000.0	5.037126	5.037126	5.037126	5.037126
54	b	DGR0009_L	DGR0009	NA	rna_BAC_L[e] --> rna_BAC_I[c]	EC0052_L --> CC0052_I	NA	Bacterial digestion	-0.0	1000.0	0.636031	0.636031	0.636031	0.636031
55	b	DGR0010_L	DGR0010	NA	dna_BAC_L[e] --> dna_BAC_I[c]	EC0053_L --> CC0053_I	NA	Bacterial digestion	-0.0	1000.0	0.099745	0.099745	0.099745	0.099745
56	b	DGR0011_L	DGR0011	NA	peptido_BAC_L[e] --> peptido_BAC_I[c]	EC0054_L --> CC0054_I	NA	Bacterial digestion	-0.0	1000.0	0.027377	0.027377	0.027377	0.027377
57	b	DGR0012_I	DGR0012	TBD	[c] : peptido_BAC_I + h_I + (8) h2o_I --> (2) acgam_I + lac-D_I + glu-L_I + (3) ala-L_I + lys-L_I + co2_I	CC0054_I + C00080_I + (8.0) C00001_I --> (2.0) C00140_I + C00256_I + C00025_I + (3.0) C00041_I + C00047_I + C00011_I	ND	Bacterial digestion	-0.0	1000.0	0.027377	0.027377	0.027377	0.027377
58	b	DGR0013_L	DGR0013	TBD	[e] : lps_BAC_L --> lipa_BAC_L + outerlps_BAC_L	EC0055_L --> EC0056_L + EC0057_L	ND	Bacterial digestion	-0.0	1000.0	0.008331	0.008331	0.008331	0.008331
59	b	DGR0014_L	DGR0014	NA	lipa_BAC_L[e] --> lipa_BAC_I[c]	EC0056_L --> CC0056_I	NA	Bacterial digestion	-0.0	1000.0	0.008331	0.008331	0.008331	0.008331
60	b	DGR0015_L	DGR0015	NA	outerlps_BAC_L[e] --> outerlps_BAC_I[c]	EC0057_L --> CC0057_I	NA	Bacterial digestion	-0.0	1000.0	0.008331	0.008331	0.008331	0.008331
61	b	DGR0016_I	DGR0016	TBD	[c] : lipa_BAC_I + (4) nadh_I + (5) h2o_I --> ddca_I + (5) ttdca_I + (4) nad_I + (2) r5p_I + (2) pyr_I + (2) gam_I	CC0056_I + (4.0) C00004_I + (5.0) C00001_I --> C02679_I + (5.0) C06424_I + (4.0) C00003_I + (2.0) C00117_I + (2.0) C00022_I + (2.0) C00329_I	ND	Bacterial digestion	-0.0	1000.0	0.008331	0.008331	0.008331	0.008331
62	b	DGR0017_I	DGR0017	TBD	[c] : outerlps_BAC_I + (10) h2o_I + (4) h_I + (2) nadh_I --> (9) glc-D-A_I + (2) etha_I + pyr_I + (2) nad_I	CC0057_I + (10.0) C00001_I + (4.0) C00080_I + (2.0) C00004_I --> (9.0) C00267_I + (2.0) C00189_I + C00022_I + (2.0) C00003_I	ND	Bacterial digestion	-0.0	1000.0	0.008331	0.008331	0.008331	0.008331
63	b	DGR0018_L	DGR0018	NA	pe_BAC_L[e] --> pe_BAC_I[c]	EC0058_L --> CC0058_I	NA	Bacterial digestion	-0.0	1000.0	0.096914943752	0.096914943752	0.096914943752	0.096914943752
64	b	DGR0019_I	R02053	3.1.1.4	[c] : pe_BAC_I + (2) h2o_I --> g3pe_I + (2) Rtotal_BAC_I + (2) h_I	CC0058_I + (2.0) C00001_I --> C01233_I + (2.0) CC0076_I + (2.0) C00080_I	ipla-1_I | ipla-2_I | ipla-3_I | ipla-4_I | ipla-5_I | ipla-6_I | ipla-7_I | C07E3.9_I | Y69A2AL.2_I	Bacterial digestion	-0.0	1000.0	0.096914943752	0.096914943752	0.096914943752	0.096914943752
65	b	DGR0020_L	DGR0020	NA	pg_BAC_L[e] --> pg_BAC_I[c]	EC0059_L --> CC0059_I	NA	Bacterial digestion	-0.0	1000.0	0.023231154692	0.023231154692	0.023231154692	0.023231154692
66	b	DGR0021_I	DGR0021	3.1.1.4	[c] : pg_BAC_I + (3) h2o_I --> glyc3p_I + glyc_I + (2) Rtotal_BAC_I + (3) h_I	CC0059_I + (3.0) C00001_I --> C00093_I + C00116_I + (2.0) CC0076_I + (3.0) C00080_I	ipla-1_I | ipla-2_I | ipla-3_I | ipla-4_I | ipla-5_I | ipla-6_I | ipla-7_I | C07E3.9_I | Y69A2AL.2_I	Bacterial digestion	-0.0	1000.0	0.029693951296	0.029693951296	0.029693951296	0.029693951296
67	b	DGR0022_L	DGR0022	NA	clpn_BAC_L[e] --> clpn_BAC_I[c]	EC0063_L --> CC0063_I	NA	Bacterial digestion	-0.0	1000.0	0.006462796604	0.006462796604	0.006462796604	0.006462796604
68	b	DGR0023_I	DGR0023	TBD	[c] : clpn_BAC_I + h2o_I --> pg_BAC_I + pa_BAC_I + h_I	CC0063_I + C00001_I --> CC0059_I + CC0064_I + C00080_I	ND	Bacterial digestion	-0.0	1000.0	0.006462796604	0.006462796604	0.006462796604	0.006462796604
69	b	DGR0024_I	DGR0024	3.1.1.4	[c] : pa_BAC_I + (3) h2o_I --> glyc_I + (2) Rtotal_BAC_I + (2) h_I + pi_I	CC0064_I + (3.0) C00001_I --> C00116_I + (2.0) CC0076_I + (2.0) C00080_I + C00009_I	ipla-1_I | ipla-2_I | ipla-3_I | ipla-4_I | ipla-5_I | ipla-6_I | ipla-7_I | C07E3.9_I | Y69A2AL.2_I	Bacterial digestion	-0.0	1000.0	0.006462796604	0.006462796604	0.006462796604	0.006462796604
70	b	DGR0025_L	DGR0025	NA	ps_BAC_L[e] --> ps_BAC_I[c]	EC0060_L --> CC0060_I	NA	Bacterial digestion	-0.0	1000.0	0.002603104952	0.002603104952	0.002603104952	0.002603104952
71	b	DGR0026_I	DGR0026	3.1.1.4	[c] : ps_BAC_I + (3) h2o_I --> pser-L_I + glyc_I + (2) Rtotal_BAC_I + (3) h_I	CC0060_I + (3.0) C00001_I --> C01005_I + C00116_I + (2.0) CC0076_I + (3.0) C00080_I	ipla-1_I | ipla-2_I | ipla-3_I | ipla-4_I | ipla-5_I | ipla-6_I | ipla-7_I | C07E3.9_I | Y69A2AL.2_I	Bacterial digestion	-0.0	1000.0	0.002603104952	0.002603104952	0.002603104952	0.002603104952
72	b	DGR0027_L	DGR0027	NA	glycogen_BAC_L[e] --> glycogen_BAC_I[c]	EC0065_L --> CC0065_I	NA	Bacterial digestion	-0.0	1000.0	0.135796	0.135796	0.135796	0.135796
73	b	DGR0028_I	R01821	2.4.1.1	[c] : glycogen_BAC_I + (0.5) pi_I --> (0.5) g1p_I + (0.5) dxtrn1_I	CC0065_I + (0.5) C00009_I --> (0.5) C00103_I + (0.5) CC0046_I	T22F3.3_I	Bacterial digestion	-0.0	1000.0	0.135796	0.135796	0.135796	0.135796
74	b	DGR0029_E	DGR0029	NA	[e] : (2) h2o_E + thmpp_E --> h_E + (2) pi_E + thm_E	(2.0) E00001_E + E00068_E --> E00080_E + (2.0) E00009_E + E00378_E	NA	Bacterial digestion	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
75	b	DGR0029_L	DGR0029	NA	[e] : (2) h2o_L + thmpp_L --> h_L + (2) pi_L + thm_L	(2.0) E00001_L + E00068_L --> E00080_L + (2.0) E00009_L + E00378_L	NA	Bacterial digestion	-0.0	1000.0	0.000903	0.000903	0.000903	0.000903
76	d	DMN0001_I	DMN0001	NA	[c] : pydx5p_I -->	C00018_I -->	NA	Vitamin B6 metabolism	-0.0	1000.0	0.0002	0.0002	0.0	0.0002
77	d	DMN0001_X	DMN0001	NA	[c] : pydx5p_X -->	C00018_X -->	NA	Vitamin B6 metabolism	-0.0	1000.0	0.0	0.0	0.0002	0.0
78	d	DMN0002_I	DMN0002	NA	[m] : adocbl_I -->	M00194_I -->	NA	Vitamin B12 metabolism	-0.0	1000.0	0.0002	0.0002	0.0002	0.0002
79	d	DMN0002_X	DMN0002	NA	[m] : adocbl_X -->	M00194_X -->	NA	Vitamin B12 metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
80	d	DMN0005_I	DMN0005	NA	[m] : hemeo_I -->	M15672_I -->	NA	Iron metabolism	-0.0	1000.0	0.0	-0.0	0.0	-0.0
81	d	DMN0005_X	DMN0005	NA	[m] : hemeo_X -->	M15672_X -->	NA	Iron metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
82	d	DMN0006_I	DMN0006	NA	[m] : hemea_I -->	M15670_I -->	NA	Iron metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
83	d	DMN0006_X	DMN0006	NA	[m] : hemea_X -->	M15670_X -->	NA	Iron metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
84	d	DMN0007_I	DMN0007	NA	[c] : fe2_I -->	C14818_I -->	NA	Iron metabolism	-0.0	1000.0	0.000745957913263	0.000745918462356	0.000893	0.000893
85	d	DMN0007_X	DMN0007	NA	[c] : fe2_X -->	C14818_X -->	NA	Iron metabolism	-0.0	1000.0	-0.0	0.0	0.0	0.0
86	d	DMN0008_I	DMN0008	NA	[c] : fe3_I -->	C14819_I -->	NA	Iron metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
87	d	DMN0008_X	DMN0008	NA	[c] : fe3_X -->	C14819_X -->	NA	Iron metabolism	-0.0	1000.0	-0.0	0.0	-0.0	0.0
88	d	DMN0009_I	DMN0009	NA	gcynala_I -->	C05711_I -->	NA	Cyanoamino acid metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
89	d	DMN0009_X	DMN0009	NA	gcynala_X -->	C05711_X -->	NA	Cyanoamino acid metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
90	d	DMN0015_I	DMN0015	NA	eumelanin_I -->	C17937_I -->	NA	Melanin biosynthesis	-0.0	1000.0	0.0	0.0	0.0	0.0
91	d	DMN0015_X	DMN0015	NA	eumelanin_X -->	C17937_X -->	NA	Melanin biosynthesis	-0.0	1000.0	0.0	0.0	0.0	0.0
92	d	DMN0017_I	DMN0017	NA	thmpp_I -->	C00068_I -->	NA	Thiamine metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
93	d	DMN0017_X	DMN0017	NA	thmpp_X -->	C00068_X -->	NA	Thiamine metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
94	d	DMN0018_I	DMN0018	NA	[m] : thmpp_I -->	M00068_I -->	NA	Thiamine metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
95	d	DMN0018_X	DMN0018	NA	[m] : thmpp_X -->	M00068_X -->	NA	Thiamine metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
96	d	DMN0020_I	DMN0020	NA	pepasp3oh_I + h2o_I --> pepX_I + asp-L_I	C03957_I + C00001_I --> CC0152_I + C00049_I	NA	Protein modification by hydroxylation	-0.0	1000.0	0.0	0.0	0.0	0.0
97	d	DMN0020_X	DMN0020	NA	pepasp3oh_X + h2o_X --> pepX_X + asp-L_X	C03957_X + C00001_X --> CC0152_X + C00049_X	NA	Protein modification by hydroxylation	-0.0	1000.0	0.0	0.0	0.0	0.0
98	d	DMN0021_I	DMN0021	NA	pchltn_I -->	C02471_I -->	NA	Metal detoxification	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
99	d	DMN0021_X	DMN0021	NA	pchltn_X -->	C02471_X -->	NA	Metal detoxification	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
100	d	DMN0022_I	DMN0022	NA	fad_I -->	C00016_I -->	NA	Riboflavin metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
101	d	DMN0022_X	DMN0022	NA	fad_X -->	C00016_X -->	NA	Riboflavin metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
102	d	DMN0023_I	DMN0023	NA	[m]: fad_I -->	M00016_I -->	NA	Riboflavin metabolism	-0.0	1000.0	-0.0	-0.0	0.0	-0.0
103	d	DMN0023_X	DMN0023	NA	[m]: fad_X -->	M00016_X -->	NA	Riboflavin metabolism	-0.0	1000.0	0.0	-0.0	-0.0	-0.0
104	d	DMN0024_I	DMN0024	NA	[c]: moco_I -->	C18237_I -->	NA	Molybdenum cofactor biosynthesis	-0.0	1000.0	0.0	0.0	0.0	0.0
105	d	DMN0024_X	DMN0024	NA	[c]: moco_X -->	C18237_X -->	NA	Molybdenum cofactor biosynthesis	-0.0	1000.0	0.0	0.0	0.0	0.0
106	d	DMN0025_I	DMN0025	NA	[c]: metsel_I -->	C05703_I -->	NA	Selenocompound metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
107	d	DMN0025_X	DMN0025	NA	[c]: metsel_X -->	C05703_X -->	NA	Selenocompound metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
108	d	DMN0026_I	DMN0026	NA	retinal_I -->	C00376_I -->	NA	Retinol metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
109	d	DMN0026_X	DMN0026	NA	retinal_X -->	C00376_X -->	NA	Retinol metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
110	d	DMN0027_I	DMN0027	NA	retinal-cis-9_I -->	C16681_I -->	NA	Retinol metabolism	-0.0	1000.0	0.0	-0.0	0.0	0.0
111	d	DMN0027_X	DMN0027	NA	retinal-cis-9_X -->	C16681_X -->	NA	Retinol metabolism	-0.0	1000.0	0.0	0.0	0.0	0.0
112	d	DMN0030_I	DMN0030	NA	fa16p1n7_I -->	CC0077_I -->	NA	Fatty acid metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
113	d	DMN0030_X	DMN0030	NA	fa16p1n7_X -->	CC0077_X -->	NA	Fatty acid metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
114	d	DMN0031_I	DMN0031	NA	fa17c9_I -->	CC0078_I -->	NA	Fatty acid metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
115	d	DMN0031_X	DMN0031	NA	fa17c9_X -->	CC0078_X -->	NA	Fatty acid metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
116	d	DMN0032_I	DMN0032	NA	fa19c11_I -->	CC0079_I -->	NA	Fatty acid metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
117	d	DMN0032_X	DMN0032	NA	fa19c11_X -->	CC0079_X -->	NA	Fatty acid metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
118	d	DMN0033_I	DMN0033	NA	qh2_I --> q_I	C00390_I --> C00399_I	NA	Miscellaneous	0.0	1.0	0.0	0.0	0.0	0.0
119	d	DMN0033_X	DMN0033	NA	qh2_X --> q_X	C00390_X --> C00399_X	NA	Miscellaneous	0.0	1.0	0.0	0.0	0.0	0.0
120	d	DMN0034_I	DMN0034	NA	spmd_I -->	C00315_I -->	NA	Cysteine and methionine metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	0.0
121	d	DMN0034_X	DMN0034	NA	spmd_X -->	C00315_X -->	NA	Cysteine and methionine metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
122	d	DMN0035_I	DMN0035	NA	sprm_I -->	C00750_I -->	NA	Cysteine and methionine metabolism	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
123	d	DMN0035_X	DMN0035	NA	sprm_X -->	C00750_X -->	NA	Cysteine and methionine metabolism	-0.0	1000.0	0.0	-0.0	0.0	-0.0
124	d	DMN0038_I	DMN0038	NA	ascb-L_I -->	C00072_I -->	NA	Miscellaneous	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
125	d	DMN0038_X	DMN0038	NA	ascb-L_X -->	C00072_X -->	NA	Miscellaneous	-0.0	1000.0	0.0	0.0	0.0	0.0
